,Unnamed: 0,file_name,company_name,period_year,period_date,industry,cohort,pages_num,number_characters,number_words,negative,neutral,positive,compound,readable,digits,dollars,percentages,drought,severe drought,dry,SPI,standardised precipitation index,standardized precipitation index,rainfall,10 minute average,topography,wind,extreme winds,cyclone,tsunami,river,flood,river flooding,fluvial,daily rainfall,river level,flow,soils,vegetation,coastal,sea-level,sea level,esl,extreme sea,coastal flooding,inundation,groundwater,nearshore,bathymetry,bathymetric,shoreline change,aerial,aerial photography,historical aerial,soil,geology,heatwave,extreme temperature,humidity,extreme heat,heat,landslide, soil erosion,erosion,extreme event,disaster,emission,carbon,ghg,greenhouse,methane, ets , gns,merit,riskscape,nigem,nz searise,antarctica, niwa,Company_Scheme,Cohort,pdf_files,FinalInclusion,quantitivate,quantitivate_nodigits,quantitivate_relative,quantitivate_relative_nodigits
86,91.0,Investore Property Limited - FY24 Sustainability Report and Climate-Related Disclosures.pdf,INVESTORE PROPERTY LIMITED,2024,31/03/2024,Finance - Other,FY23/24,75,168390,22986,0.062,0.871,0.067,0.9995,Readable,4017,22,95,3,0,0,0,0,0,0,0,0,6,0,0,0,2,8,0,3,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,146,34,0,0,0,0,0,0,0,0,0,4,INVESTORE PROPERTY LIMITED,FY23/24,Investore Property Limited - FY24 Sustainability Report and Climate-Related Disclosures.pdf,1,4134,117,0.024550151434170674,0.000694815606627472
87,92.0,Investore Property Limited - FY25 Sustainability Report and Climate-Related Disclosures.pdf,INVESTORE PROPERTY LIMITED,2025,31/03/2025,Finance - Other,FY24/25,56,129441,17628,0.061,0.881,0.058,0.9904,Readable,2911,19,63,0,0,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,0,2,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,105,0,0,0,0,0,0,0,0,0,1,INVESTORE PROPERTY LIMITED,FY24/25,Investore Property Limited - FY25 Sustainability Report and Climate-Related Disclosures.pdf,1,2993,82,0.023122503688939363,0.0006334932517517634
88,93.0,Kingfish Climate Statement - 31 March 2024.pdf,KINGFISH LIMITED,2024,31/03/2024,Finance - Other,FY23/24,37,93512,12748,0.073,0.853,0.075,0.9968,Readable,1894,3,54,10,0,0,0,0,0,0,0,0,6,0,0,0,4,16,0,0,0,0,1,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,44,16,0,0,0,0,0,0,0,0,0,0,KINGFISH LIMITED,FY23/24,Kingfish Climate Statement - 31 March 2024.pdf,1,1951,57,0.020863632474976475,0.0006095474377619984
89,94.0,Kingfish 31 March 2025 Climate Statement.pdf,KINGFISH LIMITED,2025,31/03/2025,Finance - Other,FY24/25,40,120127,16077,0.065,0.875,0.06,-0.9643,Readable,2946,15,119,11,0,0,0,0,0,0,0,0,2,0,0,0,4,16,0,0,0,0,3,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,74,33,0,0,0,0,0,0,0,0,0,7,KINGFISH LIMITED,FY24/25,Kingfish 31 March 2025 Climate Statement.pdf,1,3080,134,0.025639531495833576,0.0011154861105330193
90,95.0,Kiwi Property Group Climate-related Disclosure Report 2024.pdf,KIWI PROPERTY GROUP LIMITED,2024,31/03/2024,Real Estates,FY23/24,36,92436,12663,0.07,0.856,0.075,0.9966,Readable,1254,11,11,1,0,0,0,0,0,0,0,0,4,0,0,0,5,19,0,0,0,0,2,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,57,26,0,0,0,0,1,0,0,0,0,1,KIWI PROPERTY GROUP LIMITED,FY23/24,Kiwi Property Group Climate-related Disclosure Report 2024.pdf,1,1276,22,0.013804145570989657,0.00023800250984464926
91,96.0,FY25 Sustainability Report and Climate-related Disclosures.pdf,KIWI PROPERTY GROUP LIMITED,2025,31/03/2025,Real Estates,FY24/25,41,184370,24869,0.051,0.861,0.088,1.0,Readable,2985,18,66,4,0,0,0,0,0,0,0,0,5,0,0,0,5,25,0,0,0,0,2,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,74,116,0,0,0,0,0,0,0,0,0,2,KIWI PROPERTY GROUP LIMITED,FY24/25,FY25 Sustainability Report and Climate-related Disclosures.pdf,1,3069,84,0.016645875142376743,0.00045560557574442695
92,97.0,Kiwibank Climate Statement dated 21 August 2024 as amended on page 34 - 14 October 2024.pdf,KIWIBANK LIMITED,2024,30/06/2024,Finance - Banks,FY23/24,50,168605,23601,0.082,0.842,0.077,0.986,Readable,2627,31,138,0,0,0,0,0,0,0,0,0,5,0,0,0,8,96,0,2,0,0,15,0,0,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25,14,0,0,0,0,0,0,0,0,0,10,KIWIBANK LIMITED,FY23/24,Kiwibank Climate Statement dated 21 August 2024 as amended on page 34 - 14 October 2024.pdf,1,2796,169,0.0165831381038522,0.0010023427537736128
93,98.0,Kiwibank 2025 Climate Statement.pdf,KIWIBANK LIMITED,2025,30/06/2025,Finance - Banks,FY24/25,57,184957,25207,0.08,0.859,0.061,-0.9997,Readable,4133,55,130,9,0,0,0,0,0,0,0,0,1,0,0,0,3,63,0,2,0,0,10,0,0,27,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,49,38,0,0,0,0,0,0,0,0,0,5,KIWIBANK LIMITED,FY24/25,Kiwibank 2025 Climate Statement.pdf,1,4318,185,0.02334596690041469,0.0010002324864698282
94,99.0,KMD Brands Climate Related Disclosures 2024.pdf,KMD BRANDS LIMITED,2024,31/07/2024,Other industries,FY24/25,27,119670,16312,0.062,0.878,0.06,0.9922,Readable,2465,11,43,1,0,0,0,0,0,0,0,0,2,0,0,0,2,6,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54,57,0,0,0,0,0,0,0,0,0,2,KMD BRANDS LIMITED,FY24/25,KMD Brands Climate Related Disclosures 2024.pdf,1,2519,54,0.021049552937244087,0.00045124091250940083
95,100.0,LIC_Climate_Statements_FINAL signed.pdf,LIVESTOCK IMPROVEMENT CORPORATION LIMITED,2024,31/05/2024,Agriculture,FY23/24,38,91786,12535,0.068,0.881,0.051,-0.9974,Readable,1401,11,45,5,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,0,12,48,0,0,0,0,0,0,0,0,0,0,LIVESTOCK IMPROVEMENT CORPORATION LIMITED,FY23/24,LIC_Climate_Statements_FINAL signed.pdf,1,1457,56,0.015873880548231755,0.0006101148323273701
96,101.0,LIC_ClimateReport_31052025.pdf,LIVESTOCK IMPROVEMENT CORPORATION LIMITED,2025,31/05/2025,Agriculture,FY24/25,51,129177,17915,0.065,0.881,0.054,-0.9944,Readable,2289,15,97,6,0,0,0,0,0,0,0,0,7,0,0,0,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,21,99,0,0,0,0,0,0,0,0,0,1,LIVESTOCK IMPROVEMENT CORPORATION LIMITED,FY24/25,LIC_ClimateReport_31052025.pdf,1,2401,112,0.01858690014476261,0.0008670274120005883
97,103.0,2025 Sustainability and Climate Report v1.0.pdf,MAINFREIGHT LIMITED,2025,31/03/2025,Other industries,FY24/25,50,192802,25156,0.057,0.845,0.098,1.0,Readable,6709,23,177,8,0,0,0,0,0,0,0,0,10,0,0,0,16,36,0,3,0,0,9,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,42,65,0,0,0,0,0,0,0,0,0,0,MAINFREIGHT LIMITED,FY24/25,2025 Sustainability and Climate Report v1.0.pdf,1,6909,200,0.03583469051150922,0.001037333637617867
98,104.0,Manawa Energy Limited - Climate Related Disclosure FY24.pdf,MANAWA ENERGY LIMITED,2024,31/03/2024,Energy,FY23/24,43,122263,16570,0.085,0.851,0.064,-0.999,Readable,1397,4,33,11,0,0,0,0,0,0,0,0,51,0,0,0,11,18,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,62,34,0,0,0,0,0,0,0,0,0,2,MANAWA ENERGY LIMITED,FY23/24,Manawa Energy Limited - Climate Related Disclosure FY24.pdf,1,1434,37,0.011728814113836566,0.0003026263055871359
99,105.0,Manawa Energy Limited FY25  Climate Statement.pdf,MANAWA ENERGY LIMITED,2025,31/03/2025,Energy,FY24/25,73,225603,30373,0.071,0.859,0.07,0.9983,Readable,2906,15,72,5,0,0,0,0,0,0,0,0,45,0,0,0,9,6,0,0,0,0,25,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,68,84,0,0,0,0,0,0,0,0,0,0,MANAWA ENERGY LIMITED,FY24/25,Manawa Energy Limited FY25  Climate Statement.pdf,1,2993,87,0.013266667553179701,0.00038563316977167857
100,106.0,Marlin Global Limited - Climate Statement - 30 June 2024.pdf,MARLIN GLOBAL LIMITED,2024,30/06/2024,Finance - Other,FY23/24,36,86009,10947,0.073,0.858,0.069,0.4404,Readable,845,5,43,8,0,0,0,0,0,0,0,0,2,0,0,0,2,18,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,50,16,0,0,0,0,0,0,0,0,0,0,MARLIN GLOBAL LIMITED,FY23/24,Marlin Global Limited - Climate Statement - 30 June 2024.pdf,1,893,48,0.010382634375472334,0.0005580811310444256
101,107.0,Marlin 2025 Climate Statement.pdf,MARLIN GLOBAL LIMITED,2025,30/06/2025,Finance - Other,FY24/25,40,119455,16040,0.064,0.874,0.062,-0.6597,Readable,3091,15,120,12,0,0,0,0,0,0,0,0,1,0,0,0,4,19,0,0,0,0,3,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,72,29,0,0,0,0,0,0,0,0,0,7,MARLIN GLOBAL LIMITED,FY24/25,Marlin 2025 Climate Statement.pdf,1,3226,135,0.027005985517558912,0.0011301326859486835
102,108.0,MMH Annual Report_2024.pdf,MARSDEN MARITIME HOLDINGS LIMITED,2024,30/06/2024,Infrastructure,FY23/24,91,185023,23922,0.046,0.834,0.12,1.0,Readable,7223,205,126,0,0,2,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,31,0,0,0,0,0,0,0,0,0,0,MARSDEN MARITIME HOLDINGS LIMITED,FY23/24,MMH Annual Report_2024.pdf,1,7554,331,0.04082735659890933,0.0017889667771033872
103,109.0,Mercury FY25 Climate Statement.pdf,MERCURY NZ LIMITED,2025,30/06/2025,Energy,FY24/25,29,131317,17894,0.068,0.854,0.079,0.9997,Readable,1889,38,55,8,0,0,0,0,0,0,0,0,14,0,0,0,4,7,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,67,42,0,1,0,0,0,0,0,0,0,4,MERCURY NZ LIMITED,FY24/25,Mercury FY25 Climate Statement.pdf,1,1982,93,0.015093247637396529,0.0007082099042774355
104,110.0,Mercury FY24 Climate Statement.pdf,MERCURY NZ LIMITED,2024,30/06/2024,Energy,FY23/24,23,94918,12674,0.067,0.866,0.067,0.9963,Readable,1474,26,38,3,0,0,0,0,0,0,0,0,12,0,0,0,2,5,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,49,15,0,0,0,0,0,0,0,0,0,5,MERCURY NZ LIMITED,FY23/24,Mercury FY24 Climate Statement.pdf,1,1538,64,0.01620345982848353,0.0006742662087275333
105,111.0,Meridian Energy Climate-related Disclosures 2025.pdf,MERIDIAN ENERGY LIMITED,2025,30/06/2025,Energy,FY24/25,54,222639,30663,0.054,0.879,0.067,0.9999,Readable,4144,63,107,10,0,1,0,0,0,0,0,0,29,0,0,0,8,10,0,0,0,0,42,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,72,112,0,0,0,0,0,0,0,0,0,16,MERIDIAN ENERGY LIMITED,FY24/25,Meridian Energy Climate-related Disclosures 2025.pdf,1,4314,170,0.019376659075903142,0.0007635679283503788
106,112.0,Meridian Climate related Disclosure 2024.pdf,MERIDIAN ENERGY LIMITED,2024,30/06/2024,Energy,FY23/24,51,224401,31539,0.06,0.871,0.07,0.9999,Readable,3751,56,124,14,0,1,0,0,0,0,0,0,34,0,0,0,8,20,0,0,0,0,46,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,102,46,0,0,0,0,0,0,0,0,0,18,MERIDIAN ENERGY LIMITED,FY23/24,Meridian Climate related Disclosure 2024.pdf,1,3931,180,0.017517747247115655,0.0008021354628544436
107,113.0,Metlifecare Climate-related Disclosure Report 2024.pdf,METLIFECARE LIMITED,2024,30/06/2024,Retirement Village,FY23/24,31,95242,12309,0.067,0.854,0.08,0.9995,Readable,1711,5,44,1,0,0,0,0,0,0,0,0,5,0,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,47,59,0,0,0,0,0,0,0,0,0,0,METLIFECARE LIMITED,FY23/24,Metlifecare Climate-related Disclosure Report 2024.pdf,1,1760,49,0.018479242351063605,0.000514478906364839
108,114.0,Metlifecare Climate Statement 2025.pdf,METLIFECARE LIMITED,2025,30/06/2025,Retirement Village,FY24/25,44,132658,16649,0.058,0.86,0.082,0.9999,Readable,2466,8,47,1,0,0,0,0,0,0,0,0,7,0,0,0,4,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,50,86,0,0,0,0,0,0,0,0,0,1,METLIFECARE LIMITED,FY24/25,Metlifecare Climate Statement 2025.pdf,1,2521,55,0.01900375401408132,0.00041459994874037
109,115.0,MIL0019_Climate_Related_Disclosures_2023.pdf,MILLENNIUM & COPTHORNE HOTELS NEW ZEALAND LIMITED,2023,31/12/2023,Other industries,FY23/24,10,54932,8205,0.05,0.87,0.08,0.9992,Readable,746,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,22,29,0,0,0,0,0,0,0,0,0,4,MILLENNIUM & COPTHORNE HOTELS NEW ZEALAND LIMITED,FY23/24,MIL0019_Climate_Related_Disclosures_2023.pdf,1,758,12,0.013798878613558581,0.00021845190417243136
110,116.0,MCK_FY24_Climate_Statement_FINAL_issued_April28_2025.pdf,MILLENNIUM & COPTHORNE HOTELS NEW ZEALAND LIMITED,2024,31/12/2024,Other industries,FY24/25,37,182385,24372,0.058,0.887,0.054,-0.3107,Readable,3006,18,66,2,0,0,0,0,0,0,0,0,5,0,0,0,6,15,0,1,0,0,3,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,74,114,0,0,0,1,0,0,0,0,0,3,MILLENNIUM & COPTHORNE HOTELS NEW ZEALAND LIMITED,FY24/25,MCK_FY24_Climate_Statement_FINAL_issued_April28_2025.pdf,1,3090,84,0.016942182745291554,0.00046056419113413934
111,117.0,MOVE Climate Statement 2024-v6.pdf,MOVE LOGISTICS GROUP LIMITED,2024,30/06/2024,Other industries,FY23/24,22,55099,7407,0.098,0.837,0.064,-0.9989,Readable,984,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,23,0,0,0,0,0,0,0,0,0,5,MOVE LOGISTICS GROUP LIMITED,FY23/24,MOVE Climate Statement 2024-v6.pdf,1,994,10,0.018040254814061962,0.00018149149712335977
112,118.0,MOVE FY25 Climate Statement.pdf,MOVE LOGISTICS GROUP LIMITED,2025,30/06/2025,Other industries,FY24/25,28,72470,9690,0.095,0.846,0.059,-0.9995,Readable,1499,3,8,0,0,0,0,0,0,0,0,0,2,0,0,0,5,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,26,48,0,0,0,0,0,0,0,0,0,16,MOVE LOGISTICS GROUP LIMITED,FY24/25,MOVE FY25 Climate Statement.pdf,1,1510,11,0.020836208086104594,0.00015178694632261624
113,119.0,MUFG New Zealand Climate Report FY2023.pdf,"MUFG BANK, LTD.",2024,31/03/2024,Finance - Banks,FY23/24,24,58029,7527,0.051,0.879,0.07,0.9991,Readable,1273,7,21,2,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,51,25,0,0,0,0,0,0,0,0,0,2,"MUFG BANK, LTD.",FY23/24,MUFG New Zealand Climate Report FY2023.pdf,1,1301,28,0.022419824570473385,0.00048251736200865083
114,120.0,MUFG New Zealand Climate Report 31 March 2025.pdf,"MUFG BANK, LTD.",2025,31/03/2025,Finance - Banks,FY24/25,30,75390,9824,0.066,0.864,0.07,0.9961,Readable,1398,6,41,5,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,49,56,0,0,0,0,0,0,0,0,0,2,"MUFG BANK, LTD.",FY24/25,MUFG New Zealand Climate Report 31 March 2025.pdf,1,1445,47,0.019166998275633375,0.0006234248574081443
115,121.0,2024 Climate Change Report (FINAL) - signed.pdf,NAPIER PORT HOLDINGS LIMITED,2024,30/09/2024,Infrastructure,FY24/25,14,74865,10290,0.063,0.875,0.062,0.975,Readable,1159,16,22,7,0,0,0,0,0,0,0,0,2,0,0,0,8,7,0,0,0,0,2,0,0,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,0,0,4,NAPIER PORT HOLDINGS LIMITED,FY24/25,2024 Climate Change Report (FINAL) - signed.pdf,1,1197,38,0.015988779803646564,0.000507580311226875
116,123.0,NBS-Climate-Related-Disclosure-2025.pdf,NELSON BUILDING SOCIETY,2025,31/03/2025,Constructions,FY24/25,29,85935,11517,0.062,0.872,0.066,0.9961,Readable,1514,25,44,2,0,0,0,0,0,0,0,0,2,0,0,0,13,11,0,0,0,0,1,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,30,64,0,0,0,0,0,0,0,0,0,0,NELSON BUILDING SOCIETY,FY24/25,NBS-Climate-Related-Disclosure-2025.pdf,1,1583,69,0.01842089951707686,0.0008029324489439693
117,124.0,New Zealand King Salmon FY25 Climate-Related Disclosures.pdf,NEW ZEALAND KING SALMON INVESTMENTS LIMITED,2025,31/01/2025,Finance - Other,FY24/25,43,97016,13340,0.072,0.87,0.058,-0.9976,Readable,1218,0,40,3,0,0,0,0,0,0,0,0,2,0,0,0,3,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,75,0,0,0,0,0,0,0,0,0,0,NEW ZEALAND KING SALMON INVESTMENTS LIMITED,FY24/25,New Zealand King Salmon FY25 Climate-Related Disclosures.pdf,1,1258,40,0.012966933289354334,0.00041230312525768946
118,125.0,Climate-Related Disclosures.pdf,NEW ZEALAND KING SALMON INVESTMENTS LIMITED,2024,31/01/2024,Finance - Other,FY23/24,29,53391,7239,0.066,0.872,0.062,0.128,Readable,686,0,9,3,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,21,0,0,0,0,0,0,0,0,0,0,NEW ZEALAND KING SALMON INVESTMENTS LIMITED,FY23/24,Climate-Related Disclosures.pdf,1,695,9,0.01301717517933734,0.0001685677361353037
119,126.0,2406 Climate-Related-Disclosures-2024.pdf,NEW ZEALAND LOCAL GOVERNMENT FUNDING AGENCY LIMITED,2024,30/06/2024,Other industries,FY23/24,16,81380,10233,0.095,0.849,0.056,-0.9997,Readable,954,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0,0,0,0,0,0,0,0,NEW ZEALAND LOCAL GOVERNMENT FUNDING AGENCY LIMITED,FY23/24,2406 Climate-Related-Disclosures-2024.pdf,1,974,20,0.011968542639469157,0.0002457606291472106
120,127.0,NZL CRD Climate Statement 2024.pdf,NEW ZEALAND RURAL LAND COMPANY LIMITED,2024,31/12/2024,Real Estates,FY24/25,63,133019,17686,0.047,0.882,0.072,0.9998,Readable,2447,25,40,6,0,0,0,0,0,0,0,0,1,0,0,0,5,7,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,51,87,0,0,0,0,0,0,0,0,0,2,NEW ZEALAND RURAL LAND COMPANY LIMITED,FY24/25,NZL CRD Climate Statement 2024.pdf,1,2512,65,0.018884520256504708,0.0004886519970831234
121,128.0,NZL Climate Related Disclosure.pdf,NEW ZEALAND RURAL LAND COMPANY LIMITED,2023,31/12/2023,Real Estates,FY23/24,25,53296,6998,0.051,0.862,0.087,0.9996,Readable,1222,18,24,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,NEW ZEALAND RURAL LAND COMPANY LIMITED,FY23/24,NZL Climate Related Disclosure.pdf,1,1264,42,0.023716601621134793,0.0007880516361453017
122,129.0,nib NZ Climate Related Disclosure_FINAL_R3.pdf,NIB NZ LIMITED,2024,30/06/2024,Finance - Insurance,FY23/24,27,90211,12561,0.071,0.855,0.074,0.9957,Readable,1597,27,51,1,0,0,0,0,0,0,0,0,4,0,0,0,5,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,34,41,0,0,0,0,0,0,0,0,0,6,NIB NZ LIMITED,FY23/24,nib NZ Climate Related Disclosure_FINAL_R3.pdf,1,1675,78,0.018567580450277683,0.0008646395672368115
123,130.0,nib nz 2025 Climate Related Disclosure.pdf,NIB NZ LIMITED,2025,30/06/2025,Finance - Insurance,FY24/25,39,120306,16944,0.072,0.872,0.057,-0.9986,Readable,2002,30,23,2,0,0,0,0,0,0,0,0,1,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,55,54,0,0,0,0,0,0,0,0,0,0,NIB NZ LIMITED,FY24/25,nib nz 2025 Climate Related Disclosure.pdf,1,2055,53,0.0170814423220787,0.00044054328129935333
124,131.0,NZME Annual Report 2024 (including climate statement).pdf,NZME LIMITED,2024,31/12/2024,Telecom,FY24/25,125,294543,40058,0.037,0.836,0.127,1.0,Readable,13658,353,238,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,49,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,43,0,0,0,0,1,0,0,0,0,2,NZME LIMITED,FY24/25,NZME Annual Report 2024 (including climate statement).pdf,1,14249,591,0.04837663770654879,0.002006498202299834
125,132.0,NZME Annual Report 2023 (including climate statement).pdf,NZME LIMITED,2023,31/12/2023,Telecom,FY23/24,128,273791,36555,0.038,0.828,0.134,1.0,Readable,12911,365,222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,52,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,23,12,0,0,0,0,0,0,0,0,0,4,NZME LIMITED,FY23/24,NZME Annual Report 2023 (including climate statement).pdf,1,13498,587,0.04930037875605845,0.0021439711312643585
126,133.0,NZX Annual Report 2024 (including climate statement).pdf,NZX LIMITED,2024,31/12/2024,Finance - Other,FY24/25,167,426379,57046,0.043,0.845,0.112,1.0,Readable,17748,467,537,3,0,0,0,0,0,0,0,0,7,0,0,0,2,2,0,0,0,0,73,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,77,0,0,0,0,1,0,0,0,0,9,NZX LIMITED,FY24/25,NZX Annual Report 2024 (including climate statement).pdf,1,18752,1004,0.043979651905933455,0.0023547125913799694
127,134.0,NZX Annual Report 2023 (including climate statement).pdf,NZX LIMITED,2023,31/12/2023,Finance - Other,FY23/24,172,398013,53119,0.044,0.846,0.11,1.0,Readable,17308,463,427,4,0,0,0,0,0,0,0,0,7,0,0,0,2,4,0,0,0,0,58,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,34,0,0,0,0,1,0,0,0,0,9,NZX LIMITED,FY23/24,NZX Annual Report 2023 (including climate statement).pdf,1,18198,890,0.045722124654219834,0.002236107865823478
128,135.0,Oceania Healthcare FY2024 Climate-related Risk Disclosure.pdf,OCEANIA HEALTHCARE LIMITED,2024,31/03/2024,Retirement Village,FY23/24,43,100627,13697,0.077,0.851,0.072,0.9823,Readable,1791,9,26,2,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,3,0,0,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,39,43,0,0,0,0,0,0,0,0,0,1,OCEANIA HEALTHCARE LIMITED,FY23/24,Oceania Healthcare FY2024 Climate-related Risk Disclosure.pdf,1,1826,35,0.01814622318065728,0.0003478191737803969
129,136.0,Oceania Healthcare FY2025 Climate-related Risk Disclosure.pdf,OCEANIA HEALTHCARE LIMITED,2025,31/03/2025,Retirement Village,FY24/25,61,178274,23533,0.054,0.876,0.07,0.9999,Readable,3387,15,88,5,0,0,0,0,0,0,0,0,6,0,0,0,8,22,0,0,0,0,2,0,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,60,104,0,0,0,0,0,0,0,0,0,11,OCEANIA HEALTHCARE LIMITED,FY24/25,Oceania Healthcare FY2025 Climate-related Risk Disclosure.pdf,1,3490,103,0.019576606796279882,0.0005777623209217272
