Link,Company Name,PeriodText,PeriodHref
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8d6c5ca5-8394-ee11-be37-00224892b34a,MILFORD FUNDS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8d6c5ca5-8394-ee11-be37-00224892b34a,MILFORD FUNDS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8d6c5ca5-8394-ee11-be37-00224892b34a,MILFORD FUNDS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8d6c5ca5-8394-ee11-be37-00224892b34a,MILFORD FUNDS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=076c5ca5-8394-ee11-be37-00224892b34a,MILLENNIUM & COPTHORNE HOTELS NEW ZEALAND LIMITED,"Reporting Period. sort descendingActions31-12-2023 - Click to view Climate Statement/sView details31-12-2024 - Select to view climate statement documentsView details31-12-2025 - Due by 30-04-2026View detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=076c5ca5-8394-ee11-be37-00224892b34a,MILLENNIUM & COPTHORNE HOTELS NEW ZEALAND LIMITED,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=e88dbe6f-99ad-ee11-a569-000d3acb585a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=076c5ca5-8394-ee11-be37-00224892b34a,MILLENNIUM & COPTHORNE HOTELS NEW ZEALAND LIMITED,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=827990b7-05c8-ef11-a72f-000d3ad14243
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=076c5ca5-8394-ee11-be37-00224892b34a,MILLENNIUM & COPTHORNE HOTELS NEW ZEALAND LIMITED,31-12-2025 - Due by 30-04-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=f95cc230-d7e6-f011-8544-6045bdc45397
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=076c5ca5-8394-ee11-be37-00224892b34a,MILLENNIUM & COPTHORNE HOTELS NEW ZEALAND LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=076c5ca5-8394-ee11-be37-00224892b34a,MILLENNIUM & COPTHORNE HOTELS NEW ZEALAND LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=076c5ca5-8394-ee11-be37-00224892b34a,MILLENNIUM & COPTHORNE HOTELS NEW ZEALAND LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=096c5ca5-8394-ee11-be37-00224892b34a,MOVE LOGISTICS GROUP LIMITED,"Reporting Period. sort descendingActions30-06-2024 - Select to view climate statement documentsView details30-06-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=096c5ca5-8394-ee11-be37-00224892b34a,MOVE LOGISTICS GROUP LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=9630899b-7737-ef11-a316-000d3ad1282f
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=096c5ca5-8394-ee11-be37-00224892b34a,MOVE LOGISTICS GROUP LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ea1cae1a-4956-f011-bec1-0022481004c9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=096c5ca5-8394-ee11-be37-00224892b34a,MOVE LOGISTICS GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=096c5ca5-8394-ee11-be37-00224892b34a,MOVE LOGISTICS GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=096c5ca5-8394-ee11-be37-00224892b34a,MOVE LOGISTICS GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6b5ca5-8394-ee11-be37-00224892b34a,"MUFG BANK, LTD.","Reporting Period. sort descendingActions31-03-2024 - Select to view climate statement documentsView details31-03-2026 - Due by 31-07-2026View details31-03-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6b5ca5-8394-ee11-be37-00224892b34a,"MUFG BANK, LTD.",31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=5a133910-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6b5ca5-8394-ee11-be37-00224892b34a,"MUFG BANK, LTD.",31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=dfbc6205-902d-f111-88b4-6045bde5df36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6b5ca5-8394-ee11-be37-00224892b34a,"MUFG BANK, LTD.",31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=bcd9f888-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6b5ca5-8394-ee11-be37-00224892b34a,"MUFG BANK, LTD.",,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6b5ca5-8394-ee11-be37-00224892b34a,"MUFG BANK, LTD.",,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6b5ca5-8394-ee11-be37-00224892b34a,"MUFG BANK, LTD.",,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=58c678ed-3916-ef11-840a-00224894d8a4,NAPIER PORT HOLDINGS LIMITED,"Reporting Period. sort descendingActions30-09-2024 - Not required to lodgeView details30-09-2024 - Select to view climate statement documentsView details30-09-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=58c678ed-3916-ef11-840a-00224894d8a4,NAPIER PORT HOLDINGS LIMITED,30-09-2024 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=8b2eb4e6-5a66-ef11-bfe2-000d3acc1335
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=58c678ed-3916-ef11-840a-00224894d8a4,NAPIER PORT HOLDINGS LIMITED,30-09-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=72fa1f71-ba7f-ef11-ac20-002248106129
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=58c678ed-3916-ef11-840a-00224894d8a4,NAPIER PORT HOLDINGS LIMITED,30-09-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=f71c3ee8-8b9e-f011-bbd2-7ced8d329e60
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=58c678ed-3916-ef11-840a-00224894d8a4,NAPIER PORT HOLDINGS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=58c678ed-3916-ef11-840a-00224894d8a4,NAPIER PORT HOLDINGS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=58c678ed-3916-ef11-840a-00224894d8a4,NAPIER PORT HOLDINGS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=9b6c5ca5-8394-ee11-be37-00224892b34a,NELSON BUILDING SOCIETY,"Reporting Period. sort descendingActions31-03-2024 - Select to view climate statement documentsView details31-03-2026 - Due by 31-07-2026View details31-03-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=9b6c5ca5-8394-ee11-be37-00224892b34a,NELSON BUILDING SOCIETY,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=5b68463a-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=9b6c5ca5-8394-ee11-be37-00224892b34a,NELSON BUILDING SOCIETY,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=8bc1da20-902d-f111-88b3-6045bdc30749
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=9b6c5ca5-8394-ee11-be37-00224892b34a,NELSON BUILDING SOCIETY,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=6105a9a2-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=9b6c5ca5-8394-ee11-be37-00224892b34a,NELSON BUILDING SOCIETY,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=9b6c5ca5-8394-ee11-be37-00224892b34a,NELSON BUILDING SOCIETY,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=9b6c5ca5-8394-ee11-be37-00224892b34a,NELSON BUILDING SOCIETY,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,"Scheme. sort ascendingScheme Status. sort descendingReporting Entity. sort descendingActionsNZ FUNDS KIWISAVER SCHEME (SCH10783)RegisteredNEW ZEALAND FUNDS MANAGEMENT LIMITEDView detailsNZ FUNDS MANAGED PORTFOLIO SERVICE PART ONE (SCH10786)CancelledNEW ZEALAND FUNDS MANAGEMENT LIMITEDView detailsNZ FUNDS MANAGED PORTFOLIO SERVICE PART TWO (SCH10803)RegisteredNEW ZEALAND FUNDS MANAGEMENT LIMITEDView detailsNZ FUNDS MANAGED SUPERANNUATION SERVICE (SCH11205)RegisteredNEW ZEALAND FUNDS MANAGEMENT LIMITEDView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,NZ FUNDS KIWISAVER SCHEME (SCH10783),/dashboard/reportingentity/scheme/?id=c95ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,NZ FUNDS MANAGED PORTFOLIO SERVICE PART ONE (SCH10786),/dashboard/reportingentity/scheme/?id=cb5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,NZ FUNDS MANAGED PORTFOLIO SERVICE PART TWO (SCH10803),/dashboard/reportingentity/scheme/?id=cd5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,NZ FUNDS MANAGED SUPERANNUATION SERVICE (SCH11205),/dashboard/reportingentity/scheme/?id=cf5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=8f6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND FUNDS MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0b6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND KING SALMON INVESTMENTS LIMITED,"Reporting Period. sort descendingActions31-01-2025 - Select to view climate statement documentsView details31-01-2024 - Click to view Climate Statement/sView details31-01-2026 - Due by 31-05-2026View detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0b6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND KING SALMON INVESTMENTS LIMITED,31-01-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=f3bc1fc8-61e0-ef11-a730-000d3ad06a37
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0b6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND KING SALMON INVESTMENTS LIMITED,31-01-2024 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=a951bb28-c7c0-ee11-9079-002248933045
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0b6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND KING SALMON INVESTMENTS LIMITED,31-01-2026 - Due by 31-05-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=a67aab46-33ff-f011-8406-6045bde5df36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0b6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND KING SALMON INVESTMENTS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0b6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND KING SALMON INVESTMENTS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0b6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND KING SALMON INVESTMENTS LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0d6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND LOCAL GOVERNMENT FUNDING AGENCY LIMITED,"Reporting Period. sort descendingActions30-06-2025 - Select to view climate statement documentsView details30-06-2024 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0d6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND LOCAL GOVERNMENT FUNDING AGENCY LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=f41cae1a-4956-f011-bec1-0022481004c9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0d6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND LOCAL GOVERNMENT FUNDING AGENCY LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=9044349a-7737-ef11-a316-002248125234
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0d6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND LOCAL GOVERNMENT FUNDING AGENCY LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0d6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND LOCAL GOVERNMENT FUNDING AGENCY LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0d6c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND LOCAL GOVERNMENT FUNDING AGENCY LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=116c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND RURAL LAND COMPANY LIMITED,"Reporting Period. sort descendingActions31-12-2024 - Select to view climate statement documentsView details31-12-2023 - Click to view Climate Statement/sView details31-12-2025 - Due by 30-04-2026View detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=116c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND RURAL LAND COMPANY LIMITED,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=54506cb5-05c8-ef11-a72f-000d3ad08515
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=116c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND RURAL LAND COMPANY LIMITED,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=35639d6f-99ad-ee11-a569-00224893338a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=116c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND RURAL LAND COMPANY LIMITED,31-12-2025 - Due by 30-04-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=035dc230-d7e6-f011-8544-6045bdc45397
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=116c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND RURAL LAND COMPANY LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=116c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND RURAL LAND COMPANY LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=116c5ca5-8394-ee11-be37-00224892b34a,NEW ZEALAND RURAL LAND COMPANY LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996b5ca5-8394-ee11-be37-00224892b34a,NIB NZ LIMITED,"Reporting Period. sort descendingActions30-06-2024 - Select to view climate statement documentsView details30-06-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996b5ca5-8394-ee11-be37-00224892b34a,NIB NZ LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=bd2bfd91-7737-ef11-a316-002248114338
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996b5ca5-8394-ee11-be37-00224892b34a,NIB NZ LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=65af7d10-4956-f011-bec2-00224811a045
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996b5ca5-8394-ee11-be37-00224892b34a,NIB NZ LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996b5ca5-8394-ee11-be37-00224892b34a,NIB NZ LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=996b5ca5-8394-ee11-be37-00224892b34a,NIB NZ LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=916c5ca5-8394-ee11-be37-00224892b34a,NIKKO ASSET MANAGEMENT NEW ZEALAND LIMITED,"Scheme. sort ascendingScheme Status. sort descendingReporting Entity. sort descendingActionsGOALSGETTER KIWISAVER SCHEME (SCH12354)RegisteredNIKKO ASSET MANAGEMENT NEW ZEALAND LIMITEDView detailsNIKKO AM NZ INVESTMENT SCHEME (SCH10488)RegisteredNIKKO ASSET MANAGEMENT NEW ZEALAND LIMITEDView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=916c5ca5-8394-ee11-be37-00224892b34a,NIKKO ASSET MANAGEMENT NEW ZEALAND LIMITED,GOALSGETTER KIWISAVER SCHEME (SCH12354),/dashboard/reportingentity/scheme/?id=d35ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=916c5ca5-8394-ee11-be37-00224892b34a,NIKKO ASSET MANAGEMENT NEW ZEALAND LIMITED,NIKKO AM NZ INVESTMENT SCHEME (SCH10488),/dashboard/reportingentity/scheme/?id=d15ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=916c5ca5-8394-ee11-be37-00224892b34a,NIKKO ASSET MANAGEMENT NEW ZEALAND LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=916c5ca5-8394-ee11-be37-00224892b34a,NIKKO ASSET MANAGEMENT NEW ZEALAND LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=916c5ca5-8394-ee11-be37-00224892b34a,NIKKO ASSET MANAGEMENT NEW ZEALAND LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=916c5ca5-8394-ee11-be37-00224892b34a,NIKKO ASSET MANAGEMENT NEW ZEALAND LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=936c5ca5-8394-ee11-be37-00224892b34a,NORTHWEST HEALTHCARE PROPERTIES MANAGEMENT LIMITED,"Scheme. sort ascendingScheme Status. sort descendingReporting Entity. sort descendingActionsVITAL HEALTHCARE PROPERTY TRUST (SCH11214)RegisteredNORTHWEST HEALTHCARE PROPERTIES MANAGEMENT LIMITEDView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=936c5ca5-8394-ee11-be37-00224892b34a,NORTHWEST HEALTHCARE PROPERTIES MANAGEMENT LIMITED,VITAL HEALTHCARE PROPERTY TRUST (SCH11214),/dashboard/reportingentity/scheme/?id=d55ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=936c5ca5-8394-ee11-be37-00224892b34a,NORTHWEST HEALTHCARE PROPERTIES MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=936c5ca5-8394-ee11-be37-00224892b34a,NORTHWEST HEALTHCARE PROPERTIES MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=936c5ca5-8394-ee11-be37-00224892b34a,NORTHWEST HEALTHCARE PROPERTIES MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=936c5ca5-8394-ee11-be37-00224892b34a,NORTHWEST HEALTHCARE PROPERTIES MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=101a306d-1022-ef11-840a-000d3acab122,NUFARM FINANCE (NZ) LIMITED,"Reporting Period. sort descendingActions30-09-2024 - Select to view climate statement documentsView details30-09-2024 - Not required to lodgeView details30-09-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=101a306d-1022-ef11-840a-000d3acab122,NUFARM FINANCE (NZ) LIMITED,30-09-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=25d9a7a3-5a66-ef11-bfe2-000d3acc1335
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=101a306d-1022-ef11-840a-000d3acab122,NUFARM FINANCE (NZ) LIMITED,30-09-2024 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=29697b63-ba7f-ef11-ac21-000d3ad1f0de
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=101a306d-1022-ef11-840a-000d3acab122,NUFARM FINANCE (NZ) LIMITED,30-09-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c0f716e4-8b9e-f011-bbd2-7ced8d347b77
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=101a306d-1022-ef11-840a-000d3acab122,NUFARM FINANCE (NZ) LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=101a306d-1022-ef11-840a-000d3acab122,NUFARM FINANCE (NZ) LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=101a306d-1022-ef11-840a-000d3acab122,NUFARM FINANCE (NZ) LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=136c5ca5-8394-ee11-be37-00224892b34a,NZME LIMITED,"Reporting Period. sort descendingActions31-12-2024 - Select to view climate statement documentsView details31-12-2023 - Click to view Climate Statement/sView details31-12-2025 - Due by 30-04-2026View detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=136c5ca5-8394-ee11-be37-00224892b34a,NZME LIMITED,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=a60ad7b6-05c8-ef11-a72f-000d3a6ac044
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=136c5ca5-8394-ee11-be37-00224892b34a,NZME LIMITED,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=3f639d6f-99ad-ee11-a569-00224893338a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=136c5ca5-8394-ee11-be37-00224892b34a,NZME LIMITED,31-12-2025 - Due by 30-04-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=b908bb30-d7e6-f011-8544-7ced8da0c033
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=136c5ca5-8394-ee11-be37-00224892b34a,NZME LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=136c5ca5-8394-ee11-be37-00224892b34a,NZME LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=136c5ca5-8394-ee11-be37-00224892b34a,NZME LIMITED,,
