Link,Company Name,PeriodText,PeriodHref,Type,Investment Scheme Name,DocumentLink,status,period_year
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=195ca035-8a94-ee11-be37-00224892b34a,ASB GROUP INVESTMENTS LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=1db0a3a8-be0e-f011-9989-7ced8d3330a8,investment schemes,ASB INVESTMENT FUNDS (SCH10685),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=1db0a3a8-be0e-f011-9989-7ced8d3330a8,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=175ca035-8a94-ee11-be37-00224892b34a,ASB GROUP INVESTMENTS LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=b6b33e40-edef-ee11-904b-002248925c46,investment schemes,ASB KIWISAVER SCHEME (SCH10678),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=b6b33e40-edef-ee11-904b-002248925c46,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=175ca035-8a94-ee11-be37-00224892b34a,ASB GROUP INVESTMENTS LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=dc67abaa-be0e-f011-998a-6045bdc220dd,investment schemes,ASB KIWISAVER SCHEME (SCH10678),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=dc67abaa-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=175ca035-8a94-ee11-be37-00224892b34a,ASB GROUP INVESTMENTS LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=71848929-902d-f111-88b4-7c1e52626825,investment schemes,ASB KIWISAVER SCHEME (SCH10678),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=71848929-902d-f111-88b4-7c1e52626825,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=1b5ca035-8a94-ee11-be37-00224892b34a,BNZ INVESTMENT SERVICES LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=56db4240-edef-ee11-904b-000d3acaccc9,investment schemes,BNZ KIWISAVER SCHEME (SCH10701),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=56db4240-edef-ee11-904b-000d3acaccc9,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=1b5ca035-8a94-ee11-be37-00224892b34a,BNZ INVESTMENT SERVICES LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=6ba6722d-902d-f111-88b3-6045bdc30749,investment schemes,BNZ KIWISAVER SCHEME (SCH10701),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=6ba6722d-902d-f111-88b3-6045bdc30749,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=1b5ca035-8a94-ee11-be37-00224892b34a,BNZ INVESTMENT SERVICES LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=4ab0a3a8-be0e-f011-9989-7ced8d3330a8,investment schemes,BNZ KIWISAVER SCHEME (SCH10701),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=4ab0a3a8-be0e-f011-9989-7ced8d3330a8,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=1d5ca035-8a94-ee11-be37-00224892b34a,BNZ INVESTMENT SERVICES LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=67db4240-edef-ee11-904b-000d3acaccc9,investment schemes,PRIVATE WEALTH SERIES (SCH11384),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=67db4240-edef-ee11-904b-000d3acaccc9,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=1d5ca035-8a94-ee11-be37-00224892b34a,BNZ INVESTMENT SERVICES LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=3a50202b-902d-f111-88b3-7c1e526261ce,investment schemes,PRIVATE WEALTH SERIES (SCH11384),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=3a50202b-902d-f111-88b3-7c1e526261ce,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=1d5ca035-8a94-ee11-be37-00224892b34a,BNZ INVESTMENT SERVICES LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c83031ad-be0e-f011-998a-7c1e52634173,investment schemes,PRIVATE WEALTH SERIES (SCH11384),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=c83031ad-be0e-f011-998a-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=1f5ca035-8a94-ee11-be37-00224892b34a,BNZ INVESTMENT SERVICES LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=35ed0f41-edef-ee11-904b-002248935a36,investment schemes,YOUWEALTH (SCH12341),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=35ed0f41-edef-ee11-904b-002248935a36,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=1f5ca035-8a94-ee11-be37-00224892b34a,BNZ INVESTMENT SERVICES LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=0268abaa-be0e-f011-998a-6045bdc220dd,investment schemes,YOUWEALTH (SCH12341),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=0268abaa-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=1f5ca035-8a94-ee11-be37-00224892b34a,BNZ INVESTMENT SERVICES LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=9bbe472f-902d-f111-88b3-7c1e52626c45,investment schemes,YOUWEALTH (SCH12341),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=9bbe472f-902d-f111-88b3-7c1e52626c45,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=295ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=7f0d3842-edef-ee11-904b-00224896b329,investment schemes,BOOSTER INNOVATION SCHEME (SCH13202),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=7f0d3842-edef-ee11-904b-00224896b329,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=295ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=5968abaa-be0e-f011-998a-6045bdc220dd,investment schemes,BOOSTER INNOVATION SCHEME (SCH13202),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=5968abaa-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=295ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=24b40d30-902d-f111-88b4-6045bde5df36,investment schemes,BOOSTER INNOVATION SCHEME (SCH13202),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=24b40d30-902d-f111-88b4-6045bde5df36,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=235ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=81db4240-edef-ee11-904b-000d3acaccc9,investment schemes,BOOSTER INVESTMENT SCHEME (SCH10844),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=81db4240-edef-ee11-904b-000d3acaccc9,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=235ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=2e68abaa-be0e-f011-998a-6045bdc220dd,investment schemes,BOOSTER INVESTMENT SCHEME (SCH10844),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=2e68abaa-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=235ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=cabe472f-902d-f111-88b3-7c1e52626c45,investment schemes,BOOSTER INVESTMENT SCHEME (SCH10844),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=cabe472f-902d-f111-88b3-7c1e52626c45,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=275ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=41ed0f41-edef-ee11-904b-002248935a36,investment schemes,BOOSTER INVESTMENT SCHEME 2 (SCH12548),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=41ed0f41-edef-ee11-904b-002248935a36,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=275ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=89a6722d-902d-f111-88b3-6045bdc30749,investment schemes,BOOSTER INVESTMENT SCHEME 2 (SCH12548),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=89a6722d-902d-f111-88b3-6045bdc30749,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=275ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=de6db1ae-be0e-f011-9989-7ced8d3330a8,investment schemes,BOOSTER INVESTMENT SCHEME 2 (SCH12548),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=de6db1ae-be0e-f011-9989-7ced8d3330a8,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=215ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=690d3842-edef-ee11-904b-00224896b329,investment schemes,BOOSTER KIWISAVER SCHEME (SCH10841),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=690d3842-edef-ee11-904b-00224896b329,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=215ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=6550202b-902d-f111-88b3-7c1e526261ce,investment schemes,BOOSTER KIWISAVER SCHEME (SCH10841),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=6550202b-902d-f111-88b3-7c1e526261ce,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=215ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c26db1ae-be0e-f011-9989-7ced8d3330a8,investment schemes,BOOSTER KIWISAVER SCHEME (SCH10841),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=c26db1ae-be0e-f011-9989-7ced8d3330a8,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=2b5ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=8a0d3842-edef-ee11-904b-00224896b329,investment schemes,BOOSTER SAVVY SCHEME (SCH13546),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=8a0d3842-edef-ee11-904b-00224896b329,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=2b5ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=34b40d30-902d-f111-88b4-6045bde5df36,investment schemes,BOOSTER SAVVY SCHEME (SCH13546),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=34b40d30-902d-f111-88b4-6045bde5df36,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=2b5ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=3a3131ad-be0e-f011-998a-7c1e52634173,investment schemes,BOOSTER SAVVY SCHEME (SCH13546),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=3a3131ad-be0e-f011-998a-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=255ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=740d3842-edef-ee11-904b-00224896b329,investment schemes,BOOSTER SUPERSCHEME (SCH11323),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=740d3842-edef-ee11-904b-00224896b329,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=255ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=3c68abaa-be0e-f011-998a-6045bdc220dd,investment schemes,BOOSTER SUPERSCHEME (SCH11323),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=3c68abaa-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=255ca035-8a94-ee11-be37-00224892b34a,BOOSTER INVESTMENT MANAGEMENT LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=7ea6722d-902d-f111-88b3-6045bdc30749,investment schemes,BOOSTER SUPERSCHEME (SCH11323),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=7ea6722d-902d-f111-88b3-6045bdc30749,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=2d5ca035-8a94-ee11-be37-00224892b34a,BT FUNDS MANAGEMENT (NZ) LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=942a5a46-edef-ee11-904b-000d3acaccc9,investment schemes,WESTPAC ACTIVE SERIES (SCH10564),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=942a5a46-edef-ee11-904b-000d3acaccc9,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=2d5ca035-8a94-ee11-be37-00224892b34a,BT FUNDS MANAGEMENT (NZ) LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=96aac2b0-be0e-f011-998a-6045bdc220dd,investment schemes,WESTPAC ACTIVE SERIES (SCH10564),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=96aac2b0-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=2d5ca035-8a94-ee11-be37-00224892b34a,BT FUNDS MANAGEMENT (NZ) LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=2a586031-902d-f111-88b3-7c1e526261ce,investment schemes,WESTPAC ACTIVE SERIES (SCH10564),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=2a586031-902d-f111-88b3-7c1e526261ce,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=2f5ca035-8a94-ee11-be37-00224892b34a,BT FUNDS MANAGEMENT (NZ) LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=a10d3842-edef-ee11-904b-00224896b329,investment schemes,WESTPAC KIWISAVER SCHEME (SCH10585),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=a10d3842-edef-ee11-904b-00224896b329,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=2f5ca035-8a94-ee11-be37-00224892b34a,BT FUNDS MANAGEMENT (NZ) LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=36586031-902d-f111-88b3-7c1e526261ce,investment schemes,WESTPAC KIWISAVER SCHEME (SCH10585),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=36586031-902d-f111-88b3-7c1e526261ce,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=2f5ca035-8a94-ee11-be37-00224892b34a,BT FUNDS MANAGEMENT (NZ) LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=076eb1ae-be0e-f011-9989-7ced8d3330a8,investment schemes,WESTPAC KIWISAVER SCHEME (SCH10585),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=076eb1ae-be0e-f011-9989-7ced8d3330a8,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=315ca035-8a94-ee11-be37-00224892b34a,BT FUNDS MANAGEMENT (NZ) LIMITED,31-03-2024 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=9f2a5a46-edef-ee11-904b-000d3acaccc9,investment schemes,WESTPAC PREMIUM INVESTMENT FUNDS (SCH10817),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=9f2a5a46-edef-ee11-904b-000d3acaccc9,,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=315ca035-8a94-ee11-be37-00224892b34a,BT FUNDS MANAGEMENT (NZ) LIMITED,31-03-2025 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=a8aac2b0-be0e-f011-998a-6045bdc220dd,investment schemes,WESTPAC PREMIUM INVESTMENT FUNDS (SCH10817),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=a8aac2b0-be0e-f011-998a-6045bdc220dd,,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=335ca035-8a94-ee11-be37-00224892b34a,BT FUNDS MANAGEMENT (NZ) LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ac0d3842-edef-ee11-904b-00224896b329,investment schemes,WESTPAC RETIREMENT PLAN (SCH11614),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=ac0d3842-edef-ee11-904b-00224896b329,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=335ca035-8a94-ee11-be37-00224892b34a,BT FUNDS MANAGEMENT (NZ) LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=02bf472f-902d-f111-88b3-7c1e52626c45,investment schemes,WESTPAC RETIREMENT PLAN (SCH11614),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=02bf472f-902d-f111-88b3-7c1e52626c45,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=335ca035-8a94-ee11-be37-00224892b34a,BT FUNDS MANAGEMENT (NZ) LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=7a3131ad-be0e-f011-998a-7c1e52634173,investment schemes,WESTPAC RETIREMENT PLAN (SCH11614),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=7a3131ad-be0e-f011-998a-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=5b5ca035-8a94-ee11-be37-00224892b34a,CENTURIA FUNDS MANAGEMENT (NZ) LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=478dc747-edef-ee11-904b-002248925c46,investment schemes,33 BROADWAY TRUST (SCH11912),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=478dc747-edef-ee11-904b-002248925c46,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=5b5ca035-8a94-ee11-be37-00224892b34a,CENTURIA FUNDS MANAGEMENT (NZ) LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=68469135-902d-f111-88b3-7c1e52626c45,investment schemes,33 BROADWAY TRUST (SCH11912),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=68469135-902d-f111-88b3-7c1e52626c45,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=5b5ca035-8a94-ee11-be37-00224892b34a,CENTURIA FUNDS MANAGEMENT (NZ) LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=697e29b3-be0e-f011-998a-7c1e52634173,investment schemes,33 BROADWAY TRUST (SCH11912),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=697e29b3-be0e-f011-998a-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=595ca035-8a94-ee11-be37-00224892b34a,CENTURIA FUNDS MANAGEMENT (NZ) LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=fe3cbc48-edef-ee11-904b-00224896b329,investment schemes,AIRPARK NOMINEES JOINT VENTURE (SCH11740),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=fe3cbc48-edef-ee11-904b-00224896b329,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=595ca035-8a94-ee11-be37-00224892b34a,CENTURIA FUNDS MANAGEMENT (NZ) LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=63acd237-902d-f111-88b3-7c1e526261ce,investment schemes,AIRPARK NOMINEES JOINT VENTURE (SCH11740),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=63acd237-902d-f111-88b3-7c1e526261ce,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=595ca035-8a94-ee11-be37-00224892b34a,CENTURIA FUNDS MANAGEMENT (NZ) LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=1faf63b5-be0e-f011-9989-7ced8d3330a8,investment schemes,AIRPARK NOMINEES JOINT VENTURE (SCH11740),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=1faf63b5-be0e-f011-9989-7ced8d3330a8,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=615ca035-8a94-ee11-be37-00224892b34a,CENTURIA FUNDS MANAGEMENT (NZ) LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=359fd8a4-7737-ef11-a316-000d3aca5291,investment schemes,AUGUSTA KEDRON PARTNERSHIP (SCH12564),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=359fd8a4-7737-ef11-a316-000d3aca5291,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=615ca035-8a94-ee11-be37-00224892b34a,CENTURIA FUNDS MANAGEMENT (NZ) LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=4df14322-4956-f011-bec2-000d3ad2b7eb,investment schemes,AUGUSTA KEDRON PARTNERSHIP (SCH12564),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=4df14322-4956-f011-bec2-000d3ad2b7eb,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=5f5ca035-8a94-ee11-be37-00224892b34a,CENTURIA FUNDS MANAGEMENT (NZ) LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=e92b634c-edef-ee11-904b-000d3acaccc9,investment schemes,AUGUSTA ST GEORGES BAY ROAD PROPERTY TRUST (SCH12448),https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=e92b634c-edef-ee11-904b-000d3acaccc9,Have records and have submitted,2024
