Link,Company Name,Investment Scheme Name,PeriodText,PeriodHref
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=515ca035-8a94-ee11-be37-00224892b34a,CENTURIA FUNDS MANAGEMENT (NZ) LIMITED,WILLIAMS STREET NOMINEES JOINT VENTURE (SCH11570),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=80904b34-902d-f111-88b3-6045bdc30749
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=675ca035-8a94-ee11-be37-00224892b34a,FIRST MORTGAGE MANAGERS LIMITED,FIRST MORTGAGE PIE TRUST (SCH10249),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=33054f4e-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=675ca035-8a94-ee11-be37-00224892b34a,FIRST MORTGAGE MANAGERS LIMITED,FIRST MORTGAGE PIE TRUST (SCH10249),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=b65c7136-902d-f111-88b4-6045bde5df36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=675ca035-8a94-ee11-be37-00224892b34a,FIRST MORTGAGE MANAGERS LIMITED,FIRST MORTGAGE PIE TRUST (SCH10249),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=cff228b9-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=655ca035-8a94-ee11-be37-00224892b34a,FIRST MORTGAGE MANAGERS LIMITED,FIRST MORTGAGE TRUST GROUP INVESTMENT FUND (SCH10239),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=002c634c-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=655ca035-8a94-ee11-be37-00224892b34a,FIRST MORTGAGE MANAGERS LIMITED,FIRST MORTGAGE TRUST GROUP INVESTMENT FUND (SCH10239),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=40a7213b-902d-f111-88b3-6045bdc30749
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=655ca035-8a94-ee11-be37-00224892b34a,FIRST MORTGAGE MANAGERS LIMITED,FIRST MORTGAGE TRUST GROUP INVESTMENT FUND (SCH10239),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=44af63b5-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b15ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS INVESTMENT FUNDS (SCH12389),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=44ab7c55-edef-ee11-904b-00224896b329
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b15ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS INVESTMENT FUNDS (SCH12389),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=464faf3c-902d-f111-88b4-6045bde5df36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=b15ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS INVESTMENT FUNDS (SCH12389),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ddb520c5-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=735ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS INVESTMENT SERIES (SCH10642),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=55054f4e-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=735ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS INVESTMENT SERIES (SCH10642),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=2d4faf3c-902d-f111-88b4-6045bde5df36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=735ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS INVESTMENT SERIES (SCH10642),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=080b6fbb-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=af5ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS KIWISAVER PLAN (SCH10713),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=4ec26a59-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=af5ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS KIWISAVER PLAN (SCH10713),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=a832c93b-902d-f111-88b4-7c1e52626825
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=af5ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS KIWISAVER PLAN (SCH10713),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=53c285c7-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=6b5ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS KIWISAVER SCHEME (SCH10636),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=4a054f4e-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=6b5ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS KIWISAVER SCHEME (SCH10636),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=0363d0b6-be0e-f011-998a-6045bdc220dd
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=6b5ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS KIWISAVER SCHEME (SCH10636),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=ff4eaf3c-902d-f111-88b4-6045bde5df36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=6d5ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS LIFESAVER PLAN (SCH10637),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=0d2c634c-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=6d5ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS LIFESAVER PLAN (SCH10637),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=1463d0b6-be0e-f011-998a-6045bdc220dd
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=6d5ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS LIFESAVER PLAN (SCH10637),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=164faf3c-902d-f111-88b4-6045bde5df36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=6f5ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS MANAGED FUNDS (SCH10640),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=b558654f-edef-ee11-904b-00224896b329
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=6f5ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS MANAGED FUNDS (SCH10640),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=960bfb3d-902d-f111-88b3-7c1e526261ce
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=6f5ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS MANAGED FUNDS (SCH10640),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=1bf328b9-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=715ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS PREMIUM SERVICE (SCH10641),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ec6b5dba-be0e-f011-9989-000d3ad0932f
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=715ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS PREMIUM SERVICE (SCH10641),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=7b26994d-edef-ee11-904b-002248935a36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=715ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS PREMIUM SERVICE (SCH10641),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=9732c93b-902d-f111-88b4-7c1e52626825
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=695ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS TWO KIWISAVER SCHEME (SCH10597),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=7026994d-edef-ee11-904b-002248935a36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=695ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS TWO KIWISAVER SCHEME (SCH10597),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=c24db73b-902d-f111-88b3-7c1e52626c45
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=695ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FISHER FUNDS TWO KIWISAVER SCHEME (SCH10597),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=53af63b5-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=755ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FUTUREPLAN (SCH11318),30-09-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=bdfa1f71-ba7f-ef11-ac20-002248106129
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=755ca035-8a94-ee11-be37-00224892b34a,FISHER FUNDS MANAGEMENT LIMITED,FUTUREPLAN (SCH11318),30-09-2025 - Due by 30-01-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=d0736dee-8b9e-f011-bbd2-7ced8d330121
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=9f5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,ACI FUNDS (SCH13499),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=71869f54-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=9f5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,ACI FUNDS (SCH13499),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=06d9c541-902d-f111-88b3-6045bdc30749
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=9f5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,ACI FUNDS (SCH13499),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=075586c1-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=7d5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,ANTIPODES INVESTMENT FUNDS (SCH12434),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=3a2c634c-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=7d5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,ANTIPODES INVESTMENT FUNDS (SCH12434),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=f14db73b-902d-f111-88b3-7c1e52626c45
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=7d5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,ANTIPODES INVESTMENT FUNDS (SCH12434),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=12a323bf-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=795ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,APN INVESTMENT FUNDS SCHEME (SCH11734),31-03-2024 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=8626994d-edef-ee11-904b-002248935a36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=795ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,APN INVESTMENT FUNDS SCHEME (SCH11734),31-03-2025 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=330b6fbb-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=875ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,AURORA KIWISAVER SCHEME (SCH13055),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=79058452-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=875ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,AURORA KIWISAVER SCHEME (SCH13055),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=55b2a142-902d-f111-88b4-7c1e52626825
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=875ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,AURORA KIWISAVER SCHEME (SCH13055),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=57a323bf-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=9d5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,BENTHAM INVESTMENT FUNDS (SCH13506),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=a0058452-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=9d5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,BENTHAM INVESTMENT FUNDS (SCH13506),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=8bb2a142-902d-f111-88b4-7c1e52626825
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=9d5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,BENTHAM INVESTMENT FUNDS (SCH13506),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=fb5486c1-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=895ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,COLCHESTER INVESTMENT FUNDS (SCH13056),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=6f054f4e-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=895ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,COLCHESTER INVESTMENT FUNDS (SCH13056),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=efd8c541-902d-f111-88b3-6045bdc30749
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=895ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,COLCHESTER INVESTMENT FUNDS (SCH13056),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=67a323bf-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=935ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,COOLABAH INVESTMENT FUNDS (SCH13148),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=1959654f-edef-ee11-904b-00224896b329
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=935ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,COOLABAH INVESTMENT FUNDS (SCH13148),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=7bbfa742-902d-f111-88b4-6045bde5df36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=935ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,COOLABAH INVESTMENT FUNDS (SCH13148),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=9ba323bf-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=9b5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,DIMENSIONAL INVESTMENT FUNDS (SCH13317),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=95058452-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=9b5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,DIMENSIONAL INVESTMENT FUNDS (SCH13317),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=6afddfc2-be0e-f011-998a-6045bdc220dd
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=9b5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,DIMENSIONAL INVESTMENT FUNDS (SCH13317),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=7fb2a142-902d-f111-88b4-7c1e52626825
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8b5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,FIRST SENTIER INVESTORS (NZ) SCHEME (SCH13089),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=7a054f4e-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8b5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,FIRST SENTIER INVESTORS (NZ) SCHEME (SCH13089),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=68bfa742-902d-f111-88b4-6045bde5df36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=8b5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,FIRST SENTIER INVESTORS (NZ) SCHEME (SCH13089),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=7ba323bf-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=955ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,FOUNDATION SERIES FUNDS (SCH13175),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=5b869f54-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=955ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,FOUNDATION SERIES FUNDS (SCH13175),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=4a2afd43-902d-f111-88b3-7c1e526261ce
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=955ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,FOUNDATION SERIES FUNDS (SCH13175),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=e05486c1-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=7b5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,FRANKLIN TEMPLETON INVESTMENT FUNDS (SCH12302),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=2f2c634c-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=7b5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,FRANKLIN TEMPLETON INVESTMENT FUNDS (SCH12302),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=5e4faf3c-902d-f111-88b4-6045bde5df36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=7b5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,FRANKLIN TEMPLETON INVESTMENT FUNDS (SCH12302),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=fea223bf-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=7f5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,HOBSON WEALTH INVESTMENT FUNDS (SCH12667),31-03-2024 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=9226994d-edef-ee11-904b-002248935a36
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=7f5ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,HOBSON WEALTH INVESTMENT FUNDS (SCH12667),31-03-2025 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=520b6fbb-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=975ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,HYPERION INVESTMENT FUNDS (SCH13281),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=821358c0-be0e-f011-9989-000d3ad0932f
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=975ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,HYPERION INVESTMENT FUNDS (SCH13281),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=2459654f-edef-ee11-904b-00224896b329
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=975ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,HYPERION INVESTMENT FUNDS (SCH13281),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=fbd8c541-902d-f111-88b3-6045bdc30749
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=835ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,INVESTNOW KIWISAVER SCHEME (SCH12874),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=0359654f-edef-ee11-904b-00224896b329
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=835ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,INVESTNOW KIWISAVER SCHEME (SCH12874),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=bfabe7bc-be0e-f011-998a-6045bdc220dd
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=835ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,INVESTNOW KIWISAVER SCHEME (SCH12874),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=cd0bfb3d-902d-f111-88b3-7c1e526261ce
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=855ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,LIGHTHOUSE INVESTMENT FUNDS (SCH13048),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=0e59654f-edef-ee11-904b-00224896b329
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=855ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,LIGHTHOUSE INVESTMENT FUNDS (SCH13048),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=dcd8c541-902d-f111-88b3-6045bdc30749
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=855ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,LIGHTHOUSE INVESTMENT FUNDS (SCH13048),31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=6d5286c1-be0e-f011-9989-7ced8d3330a8
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=915ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,RAISE INVESTMENT FUNDS (SCH13147),31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=86058452-edef-ee11-904b-000d3acaccc9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/?id=915ca035-8a94-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,RAISE INVESTMENT FUNDS (SCH13147),31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=64b2a142-902d-f111-88b4-7c1e52626825
